start,today,last_season_information,field_specification_assessment/geopoint_widget_placementmap,field_specification_assessment/_geopoint_widget_placementmap_latitude,field_specification_assessment/_geopoint_widget_placementmap_longitude,field_specification_assessment/_geopoint_widget_placementmap_altitude,field_specification_assessment/_geopoint_widget_placementmap_precision,field_specification_assessment/image_of_feild_from_path_road,multiple_crops,current_season_crop/current_season_current_crop,current_season_crop/current_season_additional_crops/maize,current_season_crop/current_season_additional_crops/millet,current_season_crop/current_season_additional_crops/rice,current_season_crop/current_season_additional_crops/sorghum,current_season_crop/current_season_additional_crops/beans,current_season_crop/current_season_additional_crops/cassava,current_season_crop/current_season_additional_crops/cotton,current_season_crop/current_season_additional_crops/forage,current_season_crop/current_season_additional_crops/groundnuts,current_season_crop/current_season_additional_crops/okra,current_season_crop/current_season_additional_crops/plantain,current_season_crop/current_season_additional_crops/potato,current_season_crop/current_season_additional_crops/sesame,current_season_crop/current_season_additional_crops/sweet_potato,current_season_crop/current_season_additional_crops/wheat,current_season_crop/current_season_additional_crops/other,current_season_crop/other_crop_not_listed,last_season_crop_group/multiple_crops_last_season,last_season_crop_group/last_season_main_crop,last_season_crop_group/last_season_additional_crops/maize,last_season_crop_group/last_season_additional_crops/millet,last_season_crop_group/last_season_additional_crops/rice,last_season_crop_group/last_season_additional_crops/sorghum,last_season_crop_group/last_season_additional_crops/beans,last_season_crop_group/last_season_additional_crops/cassava,last_season_crop_group/last_season_additional_crops/cotton,last_season_crop_group/last_season_additional_crops/forage,last_season_crop_group/last_season_additional_crops/groundnuts,last_season_crop_group/last_season_additional_crops/okra,last_season_crop_group/last_season_additional_crops/plantain,last_season_crop_group/last_season_additional_crops/potato,last_season_crop_group/last_season_additional_crops/sesame,last_season_crop_group/last_season_additional_crops/sweet_potato,last_season_crop_group/last_season_additional_crops/wheat,last_season_crop_group/last_season_additional_crops/other,last_season_crop_group/other_last_seaon_crop_not_listed,meta/instanceID,_id,_uuid,_submission_time,_date_modified,_tags,_notes,_version,_duration,_submitted_by,_total_media,_media_count,_media_all_received,_xform_id
2022-01-14T07:32:09.279Z,2022-01-14,yes,13.2303125 -6.7864788 285.4 3.9,13.2303125,-6.7864788,285.4,3.9,http://classic.ona.io/api/v1/files/24296790?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642145741734.jpg,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:0a663bbe-769c-4c23-a4ea-f0d349fd9a31,91418673,0a663bbe-769c-4c23-a4ea-f0d349fd9a31,2022-01-14T13:54:44,2022-01-14T13:54:44,,,202111191724,,,1,1,True,612384
2022-01-14T07:37:12.900Z,2022-01-14,yes,13.2308124 -6.7874734 285.2 3.9,13.2308124,-6.7874734,285.2,3.9,http://classic.ona.io/api/v1/files/24296792?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642145933948.jpg,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,millet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,n/a,uuid:4a511336-3cc3-4ec8-8d24-63a5597c454a,91418675,4a511336-3cc3-4ec8-8d24-63a5597c454a,2022-01-14T13:54:46,2022-01-14T13:54:46,,,202111191724,,,1,1,True,612384
2022-01-14T07:39:40.909Z,2022-01-14,yes,13.230541 -6.7875045 285.4 3.9,13.230541,-6.7875045,285.4,3.9,http://classic.ona.io/api/v1/files/24296795?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642146203902.jpg,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:afa23560-d458-42dd-8229-bfa621e644f4,91418678,afa23560-d458-42dd-8229-bfa621e644f4,2022-01-14T13:54:49,2022-01-14T13:54:49,,,202111191724,,,1,1,True,612384
2022-01-14T07:45:51.579Z,2022-01-14,yes,13.2316871 -6.7880071 287.7 3.9,13.2316871,-6.7880071,287.7,3.9,http://classic.ona.io/api/v1/files/24296797?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642146482024.jpg,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:641108f8-d8b4-44ad-8c26-f3fc850509c6,91418680,641108f8-d8b4-44ad-8c26-f3fc850509c6,2022-01-14T13:54:51,2022-01-14T13:54:51,,,202111191724,,,1,1,True,612384
2022-01-14T07:48:47.735Z,2022-01-14,yes,13.2313021 -6.7885299 288.1 3.966,13.2313021,-6.7885299,288.1,3.966,http://classic.ona.io/api/v1/files/24296800?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642146619070.jpg,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:db69ad63-c895-44e4-ad70-ff5a34c552ed,91418684,db69ad63-c895-44e4-ad70-ff5a34c552ed,2022-01-14T13:54:54,2022-01-14T13:54:54,,,202111191724,,,1,1,True,612384
2022-01-14T07:50:41.427Z,2022-01-14,yes,13.2312705 -6.7892693 288.2 3.9,13.2312705,-6.7892693,288.2,3.9,http://classic.ona.io/api/v1/files/24296801?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642146731881.jpg,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,sorghum,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,n/a,uuid:909f03c3-3001-4043-8c3e-cc82405a9ec6,91418685,909f03c3-3001-4043-8c3e-cc82405a9ec6,2022-01-14T13:54:56,2022-01-14T13:54:56,,,202111191724,,,1,1,True,612384
2022-01-14T07:55:48.072Z,2022-01-14,yes,13.232612 -6.7898041 288.4 3.9,13.232612,-6.7898041,288.4,3.9,http://classic.ona.io/api/v1/files/24296804?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642147014477.jpg,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,millet,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,n/a,uuid:c31af4e9-4119-46c6-8b4a-ae738f75ad24,91418688,c31af4e9-4119-46c6-8b4a-ae738f75ad24,2022-01-14T13:54:59,2022-01-14T13:54:59,,,202111191724,,,1,1,True,612384
2022-01-14T07:57:39.386Z,2022-01-14,yes,13.2325394 -6.7893424 288.8 3.9,13.2325394,-6.7893424,288.8,3.9,http://classic.ona.io/api/v1/files/24296853?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642147159871.jpg,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:4640cdb6-6ec7-42b7-ad42-e26df0b5051b,91418747,4640cdb6-6ec7-42b7-ad42-e26df0b5051b,2022-01-14T13:56:33,2022-01-14T13:56:33,,,202111191724,,,1,1,True,612384
2022-01-14T08:05:24.150Z,2022-01-14,yes,13.2317174 -6.785879 283.7 3.9,13.2317174,-6.785879,283.7,3.9,http://classic.ona.io/api/v1/files/24296856?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642147647468.jpg,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,sorghum,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,n/a,uuid:ff48ce06-0ca6-4d9d-aa96-5a5b26dd5832,91418751,ff48ce06-0ca6-4d9d-aa96-5a5b26dd5832,2022-01-14T13:56:36,2022-01-14T13:56:36,,,202111191724,,,1,1,True,612384
2022-01-14T08:19:12.426Z,2022-01-14,yes,13.2354629 -6.7821272 278.2 3.9,13.2354629,-6.7821272,278.2,3.9,http://classic.ona.io/api/v1/files/24296858?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642148447608.jpg,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:f15d46c3-0462-458e-8628-94ffe97ed22d,91418755,f15d46c3-0462-458e-8628-94ffe97ed22d,2022-01-14T13:56:39,2022-01-14T13:56:39,,,202111191724,,,1,1,True,612384
2022-01-14T08:21:12.971Z,2022-01-14,yes,13.2357528 -6.7819357 277.6 3.9,13.2357528,-6.7819357,277.6,3.9,http://classic.ona.io/api/v1/files/24296861?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642148571208.jpg,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:dbaaaf36-4ead-4d16-ace9-246b06898ab4,91418759,dbaaaf36-4ead-4d16-ace9-246b06898ab4,2022-01-14T13:56:42,2022-01-14T13:56:42,,,202111191724,,,1,1,True,612384
2022-01-14T08:23:26.081Z,2022-01-14,yes,13.2361082 -6.7813666 277.8 3.9,13.2361082,-6.7813666,277.8,3.9,http://classic.ona.io/api/v1/files/24296866?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642148704221.jpg,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:fdb8b6b5-f548-4bc6-8436-eb1626fd24c1,91418764,fdb8b6b5-f548-4bc6-8436-eb1626fd24c1,2022-01-14T13:56:45,2022-01-14T13:56:45,,,202111191724,,,1,1,True,612384
2022-01-14T08:27:30.986Z,2022-01-14,yes,13.2371348 -6.7810433 278.0 3.9,13.2371348,-6.7810433,278.0,3.9,http://classic.ona.io/api/v1/files/24296868?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642148937296.jpg,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:c5bf5221-31d2-455d-ae16-5f23296bd9ea,91418766,c5bf5221-31d2-455d-ae16-5f23296bd9ea,2022-01-14T13:56:48,2022-01-14T13:56:48,,,202111191724,,,1,1,True,612384
2022-01-14T08:29:16.120Z,2022-01-14,yes,13.2376721 -6.7808549 279.4 3.9,13.2376721,-6.7808549,279.4,3.9,http://classic.ona.io/api/v1/files/24296870?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642149097993.jpg,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:6b858ed4-d5cd-45be-a91e-09bdc8e9a9fd,91418769,6b858ed4-d5cd-45be-a91e-09bdc8e9a9fd,2022-01-14T13:56:51,2022-01-14T13:56:51,,,202111191724,,,1,1,True,612384
2022-01-14T08:31:57.344Z,2022-01-14,yes,13.238476 -6.7809212 279.4 3.9,13.238476,-6.7809212,279.4,3.9,http://classic.ona.io/api/v1/files/24296874?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642149510281.jpg,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:7a801403-a8e6-4fde-9e31-706132d00965,91418773,7a801403-a8e6-4fde-9e31-706132d00965,2022-01-14T13:56:53,2022-01-14T13:56:53,,,202111191724,,,1,1,True,612384
2022-01-14T08:38:54.950Z,2022-01-14,yes,13.2384062 -6.7820422 279.3 5.0,13.2384062,-6.7820422,279.3,5.0,http://classic.ona.io/api/v1/files/24296878?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642149617614.jpg,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:cb5f9f43-974d-40d8-a942-e2987a957dc4,91418777,cb5f9f43-974d-40d8-a942-e2987a957dc4,2022-01-14T13:56:56,2022-01-14T13:56:56,,,202111191724,,,1,1,True,612384
2022-01-14T08:41:30.380Z,2022-01-14,yes,13.239249 -6.7815844 281.2 3.966,13.239249,-6.7815844,281.2,3.966,http://classic.ona.io/api/v1/files/24296882?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642149881975.jpg,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:e9505259-926a-4fa0-83f5-0826011e2fca,91418782,e9505259-926a-4fa0-83f5-0826011e2fca,2022-01-14T13:56:58,2022-01-14T13:56:58,,,202111191724,,,1,1,True,612384
2022-01-14T08:45:03.790Z,2022-01-14,yes,13.240142 -6.7816179 286.4 3.9,13.240142,-6.7816179,286.4,3.9,http://classic.ona.io/api/v1/files/24296886?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642150366151.jpg,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:6face674-3ada-41f3-a0c2-8945539d912a,91418786,6face674-3ada-41f3-a0c2-8945539d912a,2022-01-14T13:57:02,2022-01-14T13:57:02,,,202111191724,,,1,1,True,612384
2022-01-14T08:53:09.885Z,2022-01-14,yes,13.2404724 -6.7820647 284.8 4.0,13.2404724,-6.7820647,284.8,4.0,http://classic.ona.io/api/v1/files/24296889?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642150564090.jpg,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:47c58252-fb5c-481e-8b44-c28282c81c51,91418789,47c58252-fb5c-481e-8b44-c28282c81c51,2022-01-14T13:57:04,2022-01-14T13:57:04,,,202111191724,,,1,1,True,612384
2022-01-13T07:39:24.661Z,2022-01-13,yes,13.3622509 -6.6044496 274.5 4.35,13.3622509,-6.6044496,274.5,4.35,http://classic.ona.io/api/v1/files/24297585?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642060167791.jpg,yes,sorghum,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,n/a,no,beans,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:f2b7472e-c693-4d60-a1fe-5bd17e023ba1,91419710,f2b7472e-c693-4d60-a1fe-5bd17e023ba1,2022-01-14T14:17:11,2022-01-14T14:17:11,,,202111191724,,,1,1,True,612384
2022-01-13T07:51:27.762Z,2022-01-13,yes,13.3625242 -6.6046093 275.3 4.3,13.3625242,-6.6046093,275.3,4.3,http://classic.ona.io/api/v1/files/24297590?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642060434353.jpg,yes,sorghum,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,n/a,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:4bf0c369-5d1c-4001-a976-297c39dceae3,91419715,4bf0c369-5d1c-4001-a976-297c39dceae3,2022-01-14T14:17:15,2022-01-14T14:17:15,,,202111191724,,,1,1,True,612384
2022-01-13T07:55:36.593Z,2022-01-13,yes,13.3623492 -6.6058665 276.9 4.3,13.3623492,-6.6058665,276.9,4.3,http://classic.ona.io/api/v1/files/24297596?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642060697904.jpg,yes,millet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,n/a,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:189b5a18-66f6-4c5c-aab5-5cf730e25732,91419720,189b5a18-66f6-4c5c-aab5-5cf730e25732,2022-01-14T14:17:22,2022-01-14T14:17:22,,,202111191724,,,1,1,True,612384
2022-01-13T08:00:08.163Z,2022-01-13,yes,13.3627664 -6.6060054 277.4 4.4,13.3627664,-6.6060054,277.4,4.4,http://classic.ona.io/api/v1/files/24297599?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642060958549.jpg,yes,sorghum,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,n/a,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:4615d2e8-bd88-4c5a-ae08-a0e4ca652f52,91419725,4615d2e8-bd88-4c5a-ae08-a0e4ca652f52,2022-01-14T14:17:29,2022-01-14T14:17:29,,,202111191724,,,1,1,True,612384
2022-01-13T08:04:02.579Z,2022-01-13,yes,13.3627146 -6.6063428 277.8 4.3,13.3627146,-6.6063428,277.8,4.3,http://classic.ona.io/api/v1/files/24297601?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642061107793.jpg,yes,sorghum,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,n/a,no,beans,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:e0951bb3-531a-417e-969c-11fac3425c64,91419728,e0951bb3-531a-417e-969c-11fac3425c64,2022-01-14T14:17:33,2022-01-14T14:17:33,,,202111191724,,,1,1,True,612384
2022-01-13T08:06:21.028Z,2022-01-13,yes,13.3623053 -6.6065517 278.1 4.1,13.3623053,-6.6065517,278.1,4.1,http://classic.ona.io/api/v1/files/24297603?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642061266154.jpg,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:ff037a91-d1f2-45a8-8762-b7aadf5d8d70,91419730,ff037a91-d1f2-45a8-8762-b7aadf5d8d70,2022-01-14T14:17:37,2022-01-14T14:17:37,,,202111191724,,,1,1,True,612384
2022-01-13T08:11:58.864Z,2022-01-13,yes,13.3629946 -6.60529 278.5 4.1,13.3629946,-6.60529,278.5,4.1,http://classic.ona.io/api/v1/files/24297605?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642061626446.jpg,yes,millet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,n/a,no,beans,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:204c1e87-16aa-4753-8fd7-7c27c69b3366,91419732,204c1e87-16aa-4753-8fd7-7c27c69b3366,2022-01-14T14:17:41,2022-01-14T14:17:41,,,202111191724,,,1,1,True,612384
2022-01-13T08:19:05.410Z,2022-01-13,yes,13.3604385 -6.6027189 261.4 3.9,13.3604385,-6.6027189,261.4,3.9,http://classic.ona.io/api/v1/files/24297607?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642062023430.jpg,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:deea244d-544a-4e50-9063-a97b7a1a8cf5,91419734,deea244d-544a-4e50-9063-a97b7a1a8cf5,2022-01-14T14:17:44,2022-01-14T14:17:44,,,202111191724,,,1,1,True,612384
2022-01-13T08:21:41.891Z,2022-01-13,yes,13.3600652 -6.6029016 256.3 4.1,13.3600652,-6.6029016,256.3,4.1,http://classic.ona.io/api/v1/files/24297609?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642062151698.jpg,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:04cea261-a6f0-48be-a25c-876d705c98e5,91419736,04cea261-a6f0-48be-a25c-876d705c98e5,2022-01-14T14:17:48,2022-01-14T14:17:48,,,202111191724,,,1,1,True,612384
2022-01-13T08:23:17.939Z,2022-01-13,yes,13.3599353 -6.6032415 257.0 4.5,13.3599353,-6.6032415,257.0,4.5,http://classic.ona.io/api/v1/files/24297611?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642062276464.jpg,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:e740cf81-b7a0-4574-be69-c341a2f171e9,91419738,e740cf81-b7a0-4574-be69-c341a2f171e9,2022-01-14T14:17:51,2022-01-14T14:17:51,,,202111191724,,,1,1,True,612384
2022-01-13T08:28:11.688Z,2022-01-13,yes,13.363531 -6.6037012 257.2 4.16,13.363531,-6.6037012,257.2,4.16,http://classic.ona.io/api/v1/files/24297613?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642062554453.jpg,yes,sorghum,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,n/a,no,beans,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:87f90e7e-3709-41e5-a5bd-8a88c09efec8,91419740,87f90e7e-3709-41e5-a5bd-8a88c09efec8,2022-01-14T14:17:54,2022-01-14T14:17:54,,,202111191724,,,1,1,True,612384
2022-01-13T08:30:43.151Z,2022-01-13,yes,13.3645007 -6.6040447 260.0 4.3,13.3645007,-6.6040447,260.0,4.3,http://classic.ona.io/api/v1/files/24297614?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642062733382.jpg,yes,millet,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,n/a,yes,beans,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,n/a,uuid:ee8f8cc1-3c05-4f74-9388-b6e00f1b454e,91419741,ee8f8cc1-3c05-4f74-9388-b6e00f1b454e,2022-01-14T14:17:57,2022-01-14T14:17:57,,,202111191724,,,1,1,True,612384
2022-01-13T08:34:04.603Z,2022-01-13,yes,13.3649858 -6.603522 260.6 4.7,13.3649858,-6.603522,260.6,4.7,http://classic.ona.io/api/v1/files/24297620?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642062940528.jpg,yes,millet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,n/a,yes,millet,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,n/a,uuid:91c4ab60-5c6b-411a-b18e-5b5e211b4159,91419744,91c4ab60-5c6b-411a-b18e-5b5e211b4159,2022-01-14T14:18:01,2022-01-14T14:18:01,,,202111191724,,,1,1,True,612384
2022-01-13T09:11:08.186Z,2022-01-13,yes,13.3715725 -6.6037549 264.5 4.14,13.3715725,-6.6037549,264.5,4.14,http://classic.ona.io/api/v1/files/24297622?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642065168744.jpg,yes,millet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,n/a,no,beans,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:15057b05-bc13-45d4-8e7e-d6dc879d717d,91419746,15057b05-bc13-45d4-8e7e-d6dc879d717d,2022-01-14T14:18:04,2022-01-14T14:18:04,,,202111191724,,,1,1,True,612384
2022-01-13T09:15:32.858Z,2022-01-13,yes,13.3729494 -6.6037876 274.6 4.22,13.3729494,-6.6037876,274.6,4.22,http://classic.ona.io/api/v1/files/24297624?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642065441078.jpg,yes,sorghum,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,n/a,no,beans,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:adc07bd7-9c74-42f5-a1e8-1820d6daed6d,91419749,adc07bd7-9c74-42f5-a1e8-1820d6daed6d,2022-01-14T14:18:07,2022-01-14T14:18:07,,,202111191724,,,1,1,True,612384
2022-01-13T09:18:43.587Z,2022-01-13,yes,13.373225 -6.6037326 274.2 4.6,13.373225,-6.6037326,274.2,4.6,http://classic.ona.io/api/v1/files/24297626?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642065574467.jpg,yes,sorghum,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,n/a,yes,sorghum,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,n/a,uuid:5b6a4ee6-dc6a-46f3-8a89-405f46dea948,91419753,5b6a4ee6-dc6a-46f3-8a89-405f46dea948,2022-01-14T14:18:10,2022-01-14T14:18:10,,,202111191724,,,1,1,True,612384
